,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
77,6469,大樹醫藥股份有限公司,大樹,生技醫療業,－,桃園市中壢區成章四街143號,12803476,鄭明龍,鄭明龍,盧山峰,副總經理,吳淑宜,03-4333123,90/05/15,105/03/30,新台幣 10.0000元,700430590,70043059,0,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安永聯合會計師事務所,羅筱靖,洪茂益,Great Tree,"No.143, Chengzhang 4th St.,Zhongli Dist.,Taoyuan City 320, Taiwan",03-4333033,stock@greattree.com.tw,http://www.greattree.com.tw,吳淑宜,財務部協理,03-4333123,stock@greattree.com.tw,http://www.greattree.com.tw/know.aspx?d=7
78,6472,保瑞藥業股份有限公司,保瑞,生技醫療業,－,台北市內湖區瑞光路26巷36弄2號6樓,28684877,盛保熙,盛保熙,陳世民,副總經理,王錦菊,(02)27901555,96/06/12,106/04/19,新台幣 10.0000元,684122800,68412280,0,0,合併,每半會計年度,董事會,台新綜合證券股份有限公司,(02)25048125,104台北市中山區建國北路一段96號B1,安永聯合會計師事務所,傅文芳,林麗凰,Bora,"6F., No. 2, Aly. 36, Ln. 26, Ruiguang Rd.Neihu Dist., Taipei City 114, Taiwan",(02)27906595,public01@bora-corp.com,https://www.bora-corp.com/tw/,王錦菊,財務長,(02)27901555,public01@bora-corp.com,https://www.bora-corp.com/tw/investors/stakeholders/stakeholder_communication
79,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
80,6492,生華生物科技股份有限公司,生華科,生技醫療業,－,新北市新店區北新路3段225號10樓,54021973,胡定吾,郭美慧,張小萍,財務長,郭美慧,(02)89119856,101/11/16,106/04/24,新台幣 10.0000元,897436200,89743620,0,0,合併,每年,股東會,永豐金證券(股)公司股務代理部,(02)23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,游淑芬,林鈞堯,SH,"10F., No. 225, Sec. 3, Peihsin Rd., Hsintien Dist.,New Taipei City, Taiwan",(02)89119956,service@senhwabiosciences.com,http://www.senhwabio.com/,邱鵬宇,投資人關係資深經理,02-89119856#203,peterchiu@senhwabio.com,http://www.senhwabio.com/tw/stakeholders
81,6496,科懋生物科技股份有限公司,科懋,生技醫療業,－,台北市南港區園區街3號14樓之6,23024594,陳澤民,陳澤民,陳銘策,財務部經理,陳佳琳,(02)2655-7568,77/07/21,105/01/07,新台幣 10.0000元,466670000,46667000,0,0,合併,每年,股東會,元富證券股份有限公司股務代理部,(02)2768-6668,台北市光復北路11巷35號B1,安侯建業聯合會計師事務所,黃伯淑,尹元聖,Excelsior,"14F-6, No.3, Park St., Nangang Dist.Taipei 11503 Taiwan",(02)2655-7916,ir@excelsiorgroup.com.tw,http://www.excelsiorgroup.com.tw,陳銘策,財務部經理,0965716496,ir@excelsiorgroup.com.tw,http://www.excelsiorgroup.com.tw/governance_3.html
82,6499,益安生醫股份有限公司,益安,生技醫療業,－,台北市士林區後港街116號7F,54150856,張有德,張有德,陳靖宜,資深協理,黃惠靖,02-28816686,101/12/22,105/07/27,新台幣 10.0000元,732040740,73204074,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,周筱姿,林玉寬,Medeon,"7F., No.116, Hougang St., Shilin Dist.Taipei City 111, Taiwan",02-28816907,IR@medeonbio.com,www.medeonbio.com,陳靖宜,資深協理,02-28816686,IR@medeonbio.com,www.medeonbio.com
83,6509,聚和國際股份有限公司,聚和,化學工業,－,高雄市大寮區潮寮里華東路28號,04243562,郭聰田,郭聰田,鄭仲生,執行副總,于雯慧,07-7887600,64/02/07,93/04/12,新台幣 10.0000元,1732041010,173204101,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,江佳玲,許凱甯,HOPAX,"NO.28, HUA DONG ROAD, DALIAO, KAOHSIUNG 83162, TAIWAN　Kaohsiung ,Taiwan",07-7875853,investor@hopax.com.tw,www.hopax.com,鄭仲生,執行副總,07-7887600,investor@hopax.com.tw,https://www.hopax.com/zh-tw/investor/overview
84,6523,達爾膚生醫科技股份有限公司,達爾膚,生技醫療業,－,台北市中山區南京東路三段70號13樓,80167706,達爾膚投資控股股份有限公司代表人吳奕叡,李凌玲,林昱慧,財務長,吳奕叡,(02)2517-9888,92/03/10,105/06/16,新台幣 10.0000元,450476250,45047625,0,0,合併,每季,董事會,中國信託商業銀行(股)公司代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,黃世鈞,葉翠苗,DR.WU,"13F., No. 70, Sec. 3, Nanjing E. Rd., Zhongshan Dist.,Taipei City 104, Taiwan, R.O.C.",(02)2517-8333,ir@drwu.com,http://www.drwu.com,林昱慧,財務長,(02)2517-9888,ir@drwu.com,https://www.drwu.com/pages/investor
85,6527,明達醫學科技股份有限公司,明達醫,生技醫療業,－,桃園市桃園區中山路956巷116號,25057697,王威,莊仲平,陳惠玉,處長,莊仲平,(03)3607711,98/10/26,108/12/25,新台幣 10.0000元,242760000,24276000,0,0,個別,每年,股東會,兆豐證券股份有限公司股務代理部,(02)33930898,台北市忠孝東路二段95號1樓,安侯建業聯合會計師事務所,唐慈杰,施威銘,Crystalvue,"No.116, Ln. 956, Zhongshan Rd., Taoyuan Dist.,Taoyuan City 33072, Taiwan",(03)3607722,Shareholder@crystalvue.com.tw,http://www.crystalvue.com.tw,陳惠玉,處長,(03)3607880,Shareholder@crystalvue.com.tw,http://www.crystalvue.com.tw
86,6535,順天醫藥生技股份有限公司,順藥,生技醫療業,－,台北市南港區園區街3-2號4樓,12663974,林榮錦,林榮錦,潘麗芳,總管理處資深經理,林宜萱,02-2655-7918,89/11/13,105/09/26,新台幣 10.0000元,1629728250,162972825,32948000,0,合併,每年,股東會,群益金鼎證券股份有限公司,27035000,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,游淑芬,鄧聖偉,LUMOSA,"4F, NO. 3-2, PARK ST., NANGANG DIST.,TAIPEI CITY, TAIWAN",02-2655-7919,spokesperson@lumosa.com.tw,www.lumosa.com.tw,潘麗芳,總管理處資深經理,02-2655-7918,02-2655-7918,www.lumosa.com.tw
87,6547,高端疫苗生物製劑股份有限公司,高端疫苗,生技醫療業,－,新竹科學工業園區新竹縣竹北市生醫三路68號,53943057,張世忠,陳燦堅,李思賢,執行副總,陳正揚,03-6684866,101/10/12,107/04/17,新台幣 10.0000元,2128865000,212886500,0,0,合併,每年,股東會,永豐金證券(股)公司股務代理部,02-23816288,100台北市博愛路段17號3樓,資誠聯合會計師事務所,林雅慧,阮呂曼玉,MVC,"No.68, Shengyi 3rd Rd., Zhubei City,Hsinchu County 30261 , Taiwan",03-6684865,ir@medigenvac.com,http://www.medigenvac.com,楊郁萍,協理,03-6684866,ir@medigenvac.com,http://www.medigenvac.com/public/investors/stakeholders
88,6569,醫揚科技股份有限公司,醫揚,生技醫療業,－,新北市新店區寶橋路235巷135號2樓,29135647,莊永順,王鳳翔,王鳳翔,總經理,楊祥芝,(02)8919-2188,99/02/02,105/12/21,新台幣 10.0000元,302613000,30261300,0,0,合併,每年,股東會,台新證券股務代理部,(02)2504-8125,台北市建國北路一段96號B1,資誠聯合會計師事務所,翁世榮,林鈞堯,onyx,"2F., No.135, Ln. 235, Baoqiao Rd.,Xindian Dist., New Taipei City 231, ROC",(02)8919-1699,speaker@onyx-healthcare.com,http://www.onyx-healthcare.com/,王鳳翔,總經理,(02)8919-2188,speaker@onyx-healthcare.com,http://www.onyx-healthcare.com/invest.php
89,6574,霈方國際股份有限公司,霈方,生技醫療業,－,台北市大安區忠孝東路四段310號6樓,80281973,呂慶盛,呂慶盛,沈慧娟,財會處副總,待補,02-2775-5566,91/10/02,106/09/04,新台幣 10.0000元,219900000,21990000,0,0,合併,每季,董事會,永豐金證券股份有限公司,02-2382-3332,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,翁世榮,游淑芬,MIKOBEAUTE,"6F., No.310, Sec. 4, Zhongxiao E. Rd., Da’an Dist., Taipei City 10694, TaiwanTAIWAN",02-2775-1225,investor@mikobeaute.com,www.mikobeaute.com,沈慧娟,財會處副總,02-2775-5566#1202,investor@mikobeaute.com,www.mikobeaute.com
90,6576,逸達生物科技股份有限公司,逸達,生技醫療業,－,台北市南港區三重路19-3號9樓之2,54165507,簡銘達,簡銘達,詹孟恭,財務長,黃若華,(02)77500188,102/02/08,107/06/29,新台幣 10.0000元,1175516950,117551695,1200000,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,鄧聖偉,顏裕芳,Foresee,"9F-2., No.19-3, Sanchong Rd., Nangang Dist.,Taipei City 115, Taiwan (R.O.C.)",(02)77500199,info@foreseepharma.com,www.foreseepharma.com,黃若華,內部稽核主管,(02)7750-0188,ir@foreseepharma.com,http://www.foreseepharma.com/investors/2
91,6589,台康生技股份有限公司,台康生技,生技醫療業,－,新北市汐止區康寧街169巷101號,54150737,李重和,劉理成,劉理成,總經理,張志榮,(02)7708-0123,101/12/21,108/06/28,新台幣 10.0000元,3002317380,300231738,55000000,0,合併,每年,董事會,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,鄧聖偉,顏裕芳,EirGenix,"No.101, Lane 169, Kangning St., Xizhi Dist.New Taipei City 22180, Taiwan (R.O.C.)",(02)7708-1666,IR@eirgenix.com,http://www.eirgenix.com,楊秀權,財務長,(02)7708-0123,IR@eirgenix.com,http://www.eirgenix.com
92,6612,應用奈米醫材科技股份有限公司,奈米醫材,生技醫療業,－,新竹縣竹北市生醫路2段16號4樓,28113167,樂亦宏,William Lee,朱詩愷,董事長特助,陳丹荔,03-6579530,100/07/14,107/07/18,新台幣 10.0000元,339699000,33969900,0,0,合併,每年,董事會,台新綜合證券(股)公司股務代理部,(02)2504-8125,台北市建國北路一段96號地下一樓,安侯建業聯合會計師事務所,傅泓文,吳美萍,ICARES,"4F, No16, Sec.2, Sheng Yi RoadZhubei, Hsinchu 30261 Taiwan, R.O.C.",03-6579533,ir@icaresmedicus.com,www.icaresmedicus.com,朱詩愷,董事長特助,03-6579530,ir@icaresmedicus.com,www.icaresmedicus.com
93,6615,慧智基因股份有限公司,慧智,生技醫療業,－,台北市中正區重慶南路1段66之1號4樓之2,53710986,蘇怡寧,洪加政,洪加政,總經理,張伏見,(02)2382 6615,101/06/15,107/01/22,新台幣 10.0000元,212616000,21261600,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,(02)2371-1658,10041台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,蕭春鴛,黃世鈞,SOFIVA,"4F.-2, No. 66-1, Sec. 1, Chongqing S. Rd., Zhongzheng Dist.,Taipei City 100, Taiwan (R.O.C.)",(02)2382 6612,IR@sofiva.com.tw,http://www.sofivagenomics.com.tw,張伏見,財務處長,(02)2382 6615,IR@sofiva.com.tw,http://www.sofivagenomics.com.tw
94,6649,台灣生醫材料股份有限公司,台生材,生技醫療業,－,新竹科學園區新竹縣竹北市生醫路一段188號1樓,54008079,林志茂,王文熙,王文熙,總經理,李允泉,03-6683088,101/11/12,108/06/05,新台幣 10.0000元,330000000,33000000,0,0,合併,每年,董事會,元大證券股務代理部,02-25865859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,黃海寧,呂倩慧,TWBM,"1F., No. 188, Sec. 1, Shengyi Rd.,Hsinchu Science Park,Zhubei City,Hsinchu County,Taiwan,R.O.C",03-6683099,investor@twbm.com.tw,www.twbm.com.tw,王文熙,總經理,03-6683088,investor@twbm.com.tw,無
95,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上櫃日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
96,6661,威健股份有限公司,威健生技,生技醫療業,－,台北市南港區園區街3號12樓,80158777,陳富鈐,陳富鈐,陳盈任,管理處副總經理,方韶瓏,(02)66160001,92/01/30,110/01/27,新台幣 10.0000元,233042480,23304248,0,0,合併,每年,董事會,兆豐證券股務代理部,(02)33930898,台北市忠孝東路二段95號,勤業眾信聯合會計師事務所,陳文香,蘇郁琇,WELGENE,"12F., No.3, Park St., Nangang Dist.,Taipei City 115, Taiwan (R.O.C.)",(02)26557569,80158777@welgene.com.tw,http：//www.welgene.com.tw,陳盈任,管理處副總經理,(02)66160001,80158777@welgene.com.tw,http：//www.welgene.com.tw
97,6662,樂斯科生物科技股份有限公司,樂斯科,生技醫療業,－,台北市南港區重陽路316號2樓,12862410,陳振忠,陳永豪,張鐳耀,總經理室特助,陳永煥,02-26518669,90/05/10,108/03/26,新台幣 10.0000元,256124000,25612400,0,0,個別,每年,股東會,中國信託商業銀行 代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳慧銘,池瑞全,BioLASCO,"2F., No. 316, Chongyang Rd.,Nangang Dist., Taipei City 11573, Taiwan",02-26518969,investor@biolasco.com.tw,www.biolasco.com.tw,張鐳耀,總經理室特助,02-26518669,investor@biolasco.com.tw,www.biolasco.com.tw
98,6703,軒郁國際股份有限公司,軒郁,生技醫療業,－,台北市松山區復興北路311號7樓,24347235,胡蕙郁,楊尚軒,陳慧玲,行政管理處副總,林佳雯,02-8712-1319,98/05/18,109/10/20,新台幣 10.0000元,208000000,20800000,0,0,合併,每年,董事會,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,涂嘉玲,余倩如,SHINY,"7F., No.311, Fuxing N. Rd., Songshan Dist.Taipei City 105, Taiwan (R.O.C.)",02-8712-1656,IR@shinybrands.com,https://www.shinybrands.com/,陳慧玲,行政管理處副總,02-8712-1319,irenechen@shinybrands.com,https://www.shinybrands.com/investor-stock3/
99,6712,長聖國際生技股份有限公司,長聖,生技醫療業,－,中部科學工業園區臺中市大雅區科雅路30號4樓,60274720,劉銖淇,黃文良,李友錚,副總經理,李柏嶔,04-23252888,105/12/06,110/01/08,新台幣 10.0000元,618180000,61818000,0,0,個別,每年,股東會,元富證券股份有限公司股務代理部,02-27686668,台北市松山區光復北路11巷35號B1,安永聯合會計師事務所,陳明宏,黃子評,Ever Supreme,"4F., No.30, Keya Rd., Daya Dist.Taichung City, Taiwan (R.O.C.)",04-23258666,service@ever-supreme.com.tw,www.ever-supreme.com.tw,李柏嶔,財務經理,04-23252888,service@ever-supreme.com.tw,www.ever-supreme.com.tw
100,6733,博晟生醫股份有限公司,博晟生醫,生技醫療業,－,台北市南港區園區街3之2號4樓,42404010,陳德禮,陳德禮,李伯偉,協理,趙叔威,02-26558366,105/07/07,110/01/28,新台幣 10.0000元,1030760260,103076026,0,0,合併,每年,股東會,群益金鼎證券(股務代理部),02-27035000,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,周筱姿,林玉寬,BioGend,"4F, No.3-2, Yuang St.Nangang DistrictTaipei City, Taiwan, R.O.C.",02-26558367,ir@biogend.com.tw,https://www.biogend.com.tw/,趙叔威,財務長,02-26558366,ir@biogend.com.tw,https://www.biogend.com.tw/
101,6747,亨泰光學股份有限公司,亨泰光,生技醫療業,－,臺北市士林區承德路四段150號6樓之1、152號6樓之1,04342697,吳泰雄,吳怡璁,葉珠吟,財會中心協理,楊昇旻,02-28801778,65/05/01,110/01/19,新台幣 10.0000元,241890000,24189000,0,0,合併,每年,股東會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,楊承修,虞成全,BTOX,"6F-1. No.150, Section 4, Chengde Road, Shilin DistrictTaipei City, R.O.C.",02-28821389,SP@brightenoptix.com,http://www.brightenoptix.com.tw/,葉珠吟,財會中心協理,02-28801778,SP@brightenoptix.com,http://www.brightenoptix.com.tw/
102,6762,達亞國際股份有限公司,達亞,生技醫療業,－,桃園市龜山區南上路239號,27491562,張有德,許雅雯,魏鴻文,副總經理,周秀育,(03) 311-6588,93/11/16,109/12/18,新台幣 10.0000元,215743680,21574368,0,0,個別,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,周筱姿,林玉寬,Delta Asia,"No. 239, Nanshang Rd., Guishan Dist.,Taoyuan City 333014, Taiwan, R.O.C.",(03) 311-6589,IR@deltaasia.com.tw,https://www.deltaasia.com.tw/,魏鴻文,副總經理,(03) 311-6588,IR@deltaasia.com.tw,https://www.deltaasia.com.tw/
103,6767,台灣微創醫療器材股份有限公司,台微醫,生技醫療業,－,新竹科學園區新竹縣竹北市生醫路2段26號1樓,25098389,梁晃千,梁晃千,蘇義鈞,協理,蔡婷婷,03-6107168,98/12/29,110/01/25,新台幣 10.0000元,291090000,29109000,0,0,合併,每年,股東會,凱基證券,02-23892999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,曾棟鋆,吳少君,Wiltrom,"1F., No.26, Sec. 2, Shengyi Rd.Zhubei City, 30261, Taiwan (R.O.C.)",03-6580006,service@wiltrom.com.tw,http://wiltrom.com.tw,蘇義鈞,協理,03-6107168,service@wiltrom.com.tw,http://wiltrom.com.tw/big5/investor6.php
104,8279,生展生物科技股份有限公司,生展,生技醫療業,－,台南市新營區開元路154號A棟,16130471,陳威仁,陳威仁,吳介尊,總經理特別助理,卓秀玲,(06)6323588,88/04/28,105/09/26,新台幣 10.0000元,271008510,27100851,0,0,合併,每年,董事會,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,田中玉,林永智,SYNGEN,"Building A, NO.154,Kai-Yuan Road,Hsin-Ying(730), Tainan, Taiwan",(06)6361964,service@syngen.com.tw,http://www.syngen.com.tw,吳介尊,總經理特別助理,(06)6323588,wu.jesse@syngen.com.tw,http://www.syngen.com.tw/contact_us.html
105,8403,盛弘醫藥股份有限公司,盛弘,生技醫療業,－,桃園市經國路168號19樓,80563852,楊弘仁,劉慶文,何偉光,副總經理,李鴻益,03-3469595,92/11/04,100/03/01,新台幣 10.0000元,1143258680,114325868,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路二段97號B2,安侯建業聯合會計師事務所,寇惠植,郭欣頤,SHAREHOPE,"19F., No. 168, Jingguo Rd.,Taoyuan 330,Taiwan",03-3164312,sharehope@share-hope.com,www.share-hope.com,李鴻益,副總經理,02-33221589,hungyi9@gmail.com,http://www.share-hope.com/
106,8406,"Ginko International Co., Ltd.",金可-KY,生技醫療業,KY 開曼群島,台中市大雅區科雅二路8號,39660325,蔡國洲,蔡國源,張泰榕,財務副總,姚琇碧,04-25658333,96/06/11,101/04/27,新台幣 10.0000元,970729960,97072996,0,0,合併,每年,股東會,永豐金證券(股)公司股務代理部,02-23816288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,許育峰,梅元貞,GINKO,"No.8, Keya 2nd Rd., Daya DistTaichung City, Taiwan",04-25658336,ginkointernational@ginko.com.tw,www.ginkointernational.com.tw,姚琇碧,經理,04-25658333,cindyyao@ginko.com.tw,http://www.ginkointernational.com.tw/stakeholder_tw.php?id=2114
107,8409,商之器科技股份有限公司,商之器,生技醫療業,－,(11493)台北市內湖路一段516號5樓,22743619,盤龍,盤龍,陳迪智,策略長,邱國維,(02)8751-4567,77/01/19,102/11/25,新台幣 10.0000元,320000000,32000000,0,0,合併,每年,股東會,華南永昌綜合證券股份有限公司,(02)2718-6425,台北市105民生東路4段54號4樓,勤業眾信會計師事務所,龔則立,楊清鎮,EBM,"5Fl., No.516, sec.1,Neihu Rd.Taipei 114,Taiwan",(02)8751-3300,public@ebmtech.com,www.ebmtech.com,陳迪智,策略長,(02)8751-4567,derek@ebmtech.com,www.ebmtech.com
108,8432,東生華製藥股份有限公司,東生華,生技醫療業,－,台北市南港區園區街3之1號3樓之1,53093421,林全,楊思源,劉心陽,總管理處副總兼發言人,廖朝仁,02-26558525,99/09/01,101/04/30,新台幣 10.0000元,383981400,38398140,0,0,個別,每年,股東會,群益金鼎證券股份有限公司,02-2702-3999,台北市敦化南路2段97號B2,安侯建業聯合會計師事務所,池世欽,曾國禓,TSH,"3F-1,No.3-1, Park St., Nangang Dist.,Taipei,Taiwan, R.O.C.",02-26558526,tsh@tshbiopharm.com,http://www.tshbiopharm.com,劉心陽,總管理處副總兼發言人,02-2655-8525,Sean_ liu@tshbiopharm.com,http://www.tshbiopharm.com/stock.html
109,8436,大江生醫股份有限公司,大江,生技醫療業,－,(11494)台北市內湖區港墘路187號8樓,12292039,林詠翔,林詠翔,李東維,經理,邱俊穎 、黃千恬,(02)8797-7811,69/08/22,102/09/12,新台幣 10.0000元,1182398300,118239830,0,0,合併,每年,股東會,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市中正區許昌街17號2樓,資誠聯合會計師事務所,徐明釧,支秉鈞,TCI,"8F, NO.187 Kang Chien Rd.,Taipei , Taiwan R.O.C",(02)7720-6691,ir@tci-bio.com,www.tci-bio.com,李東維,經理,(02)8797-7811,ir@tci-bio.com,http://www.tci-bio.com/investor_f_about.html
